wave[A],flux[1e-17cgs],err[1e-17cgs]
7127.136553640867,0.33685446,0.11190681
7127.493157169244,0.30241948,0.11067368
7127.84977854015,0.27776837,0.079788744
7128.20641775446,0.23780248,0.103103824
7128.563074813075,0.12603539,0.08200841
7128.919749716897,0.12603539,0.11419059
7129.276442466802,0.0989901,0.08740997
7129.633153063699,0.09109263,0.11892242
7129.989881508466,0.013279271,0.113166824
7130.3466278020105,0.013279271,0.07953706
7130.703391945211,0.013279271,0.10922824
7131.060173938974,0.013279271,0.078419745
7131.416973784179,-0.041328643,0.105064444
7131.773791481728,-0.040715635,0.09233903
7132.130627032519,-0.040715635,0.08349412
7132.487480437433,-0.040715635,0.10827666
7132.844351697377,0.02657726,0.080370866
7133.201240813228,0.02657726,0.10486341
7133.558147785897,0.03546084,0.08265436
7133.91507261626,0.03546084,0.11073502
7134.272015305227,0.03546084,0.11939277
7134.628975853677,0.091109075,0.08645246
7134.98595426251,0.158546,0.12115913
7135.342950532628,0.20191048,0.088654034
7135.699964664908,0.20191048,0.115121566
7136.056996660261,0.20191048,0.09507573
7136.414046519564,0.07347082,0.09105791
7136.7711142437265,0.03633981,0.109234
7137.128199833627,0.03633981,0.08436319
7137.485303290176,0.036902722,0.1136945
7137.84242461425,0.07347082,0.07939087
7138.199563806753,0.1473889,0.11141429
7138.556720868583,0.16967228,0.1227064
7138.913895800623,0.19022544,0.08568103
7139.271088603781,0.20313083,0.11159374
7139.628299278935,0.21625824,0.079000965
7139.985527826987,0.29601815,0.11443278
7140.342774248839,0.32807976,0.083650135
7140.700038545371,0.34109378,0.11756564
7141.057320717491,0.39529335,0.11683857
7141.414620766081,0.5494173,0.08440325
7141.771938692046,0.61540633,0.118472144
7142.129274496269,0.61540633,0.087582625
7142.486628179659,0.5494173,0.11616841
7142.843999743096,0.34016237,0.0943842
7143.20138918748,0.13595673,0.09396504
7143.558796513716,0.13595673,0.10867917
7143.916221722681,0.13595673,0.086169206
7144.273664815286,0.13595673,0.11354948
7144.631125792411,0.17138933,0.082962245
7144.9886046549655,0.23739639,0.11094899
7145.346101403829,0.17138933,0.093732245
7145.703616039913,0.2801843,0.096057445
7146.061148564097,0.2801843,0.117641844
7146.418698977282,0.2801843,0.08836742
7146.77626728037,0.2801843,0.11747632
7147.1338534742445,0.39738554,0.08344887
7147.491457559813,0.42424342,0.120394036
7147.849079537958,0.44728357,0.11953449
7148.206719409586,0.44728357,0.08757617
