wave[A],flux[1e-17cgs],err[1e-17cgs]
7188.735498266863,1.8389095,0.2026773
7189.095183874675,1.4903777,0.1507718
7189.454887479225,0.86463964,0.1815929
7189.814609081399,0.8037754,0.13703059
7190.1743486821115,0.28834125,0.18639877
7190.534106282249,0.18751636,0.12615094
7190.893881882719,0.18751636,0.1465949
7191.2536754844305,0.14647722,0.12901321
7191.613487088268,0.14647722,0.16794094
7191.973316695148,0.030256482,0.17200258
7192.333164305956,-0.010810786,0.13571477
7192.693029921601,-0.010810786,0.16299453
7193.05291354299,-0.010810786,0.14288072
7193.41281517101,0.030833364,0.18584235
7193.772734806576,0.16775326,0.13791528
7194.132672450576,0.24060392,0.17522183
7194.492628103923,0.2518001,0.13076836
7194.852601767506,0.2518001,0.1734518
7195.21259344224,0.24060392,0.19660573
7195.5726031290105,0.13231891,0.14063194
7195.932630828727,0.026612015,0.17467175
7196.292676542298,0.026612015,0.12714766
7196.65274027061,0.014782583,0.18285133
7197.012822014579,0.026612015,0.14339767
7197.372921775092,0.03283977,0.18205231
7197.733039553065,0.03283977,0.13975653
7198.093175349385,0.014782583,0.14216942
7198.453329164968,-0.0562976,0.17164023
7198.8135010007,-0.07691591,0.1310757
7199.173690857491,-0.07691591,0.17448165
7199.533898736251,-0.0562976,0.13865185
7199.894124637865,-0.0562976,0.15600805
7200.254368563251,-0.07691591,0.13996266
7200.614630513295,-0.050817132,0.17694168
7200.974910488914,-0.050817132,0.14111862
7201.335208490996,-0.007373639,0.17030706
7201.695524520456,0.2599477,0.16063167
7202.055858578183,0.43290517,0.15320937
7202.416210665086,0.7388499,0.20382719
7202.776580782072,1.221824,0.15917532
7203.136968930032,1.221824,0.19322723
7203.497375109881,1.221824,0.13301593
7203.857799322507,0.97795165,0.18316403
7204.218241568819,0.6723604,0.1388528
7204.578701849728,0.64824593,0.16760053
7204.93918016612,0.44454628,0.16092035
7205.299676518913,0.37259167,0.13660465
7205.660190908995,0.1660283,0.18273652
7206.020723337282,0.049643528,0.1463545
7206.381273804664,0.049643528,0.19116828
7206.741842312055,0.1660283,0.13583249
7207.102428860347,0.2121146,0.15258236
7207.463033450446,0.63051313,0.14608477
7207.823656083265,1.2719995,0.18951316
7208.18429675969,1.6219872,0.15317231
7208.54495548064,1.7139832,0.18787488
7208.905632247003,1.7139832,0.16890264
7209.266327059696,1.7139832,0.14906216
7209.627039919607,1.2743967,0.18409467
7209.987770827655,1.119761,0.13976929
7210.348519784728,0.71535486,0.17332299
7210.7092867917345,0.71535486,0.12493232
7211.070071849587,0.71535486,0.17674294
7211.430874959173,1.0391335,0.14968196
7211.791696121411,1.1089976,0.17861068
7212.15253533719,1.3125741,0.16897987
7212.513392607427,1.3125741,0.1399801
7212.87426793301,1.3125741,0.19288078
7213.2351613148585,1.1437321,0.13855265
7213.596072753861,0.5636322,0.17804603
7213.957002250929,0.5636322,0.1348484
7214.317949806971,0.5636322,0.1503437
7214.678915422878,0.90648514,0.13523237
7215.039899099568,1.4033958,0.17815521
7215.40090083793,1.782154,0.1563729
7215.761920638882,1.782154,0.18244661
7216.1229585033125,1.782154,0.15830472
7216.484014432141,1.6208513,0.14560302
7216.845088426256,1.5908154,0.19190218
7217.206180486569,1.5908154,0.15190838
7217.567290613992,1.6208513,0.18554342
7217.9284188094125,1.9331368,0.13348962
7218.289565073751,1.9761138,0.19806492
7218.650729407896,2.3925495,0.15915453
7219.011911812759,2.529239,0.20043516
7219.373112289252,2.529239,0.14824232
7219.734330838264,2.529239,0.1706637
7220.095567460714,2.1304288,0.18543948
7220.456822157492,1.8514334,0.1490304
7220.8180949295165,1.4348248,0.18608916
7221.179385777677,1.1530827,0.12685084
7221.540694702894,0.3867137,0.16882433
7221.902021706056,0.28619352,0.1421067
7222.2633667880755,0.13703474,0.17905766
7222.624729949865,0.13012272,0.14206348
7222.986111192312,0.13012272,0.15139017
7223.347510516338,0.13703474,0.14165173
7223.708927922832,0.27824548,0.1801823
7224.070363412714,0.29490036,0.17304517
7224.431816986874,0.29490036,0.1469317
7224.793288646232,0.29490036,0.16668373
7225.154778391678,0.11415405,0.14409
7225.516286224122,0.11415405,0.18517159
7225.87781214448,0.05165209,0.14061353
7226.239356153641,0.05165209,0.17636901
7226.600918252523,0.05165209,0.12471327
7226.962498442019,0.15515316,0.16867687
7227.324096723047,0.15515316,0.14267384
7227.685713096498,0.20721973,0.16715012
7228.0473475632925,0.22868855,0.1617702
7228.409000124321,0.46849003,0.12648934
7228.7706707804955,0.85098684,0.1867789
7229.132359532729,0.9695175,0.14337954
7229.4940663819125,0.9740189,0.1829933
7229.855791328966,1.4552692,0.14909229
7230.21753437478,1.613646,0.16756625
7230.579295520269,1.613646,0.15744251
7230.941074766344,1.4552692,0.1993046
7231.302872113896,1.4354781,0.15889831
7231.664687563847,1.1221265,0.15788889
7232.026521117087,0.7435264,0.14690441
7232.388372774536,0.28929326,0.17400362
7232.750242537087,0.15581422,0.1744474
7233.112130405658,0.12708427,0.14053209
7233.4740363811425,0.1352207,0.15311135
7233.835960464452,0.1206751,0.15026818
7234.197902656501,0.1206751,0.20403026
7234.559862958181,0.1206751,0.16534278
7234.921841370412,0.1352207,0.20342453
7235.283837894087,0.20644183,0.13795358
7235.645852530124,0.21055588,0.1893068
7236.007885279418,0.94086194,0.17127529
7236.369936142887,1.1571289,0.20165683
7236.732005121425,1.1676335,0.16675901
7237.094092215944,1.1676335,0.15782943
7237.456197427358,1.1676335,0.19198711
7237.818320756561,0.35704714,0.14758742
7238.180462204471,0.34920743,0.17643806
7238.542621771981,0.11212289,0.14090027
7238.904799460014,0.11212289,0.14858072
7239.26699526946,-0.029795127,0.16278027
7239.629209201241,-0.029795127,0.24845612
7239.991441256248,0.14324114,0.23349604
7240.353691435397,0.23560512,0.23438224
7240.715959739602,0.23560512,0.2667126
7241.078246169754,0.31158593,0.37367743
7241.440550726775,0.23560512,0.3167332
7241.802873411557,0.044472255,0.3934925
7242.165214225015,-0.0133957965,0.33769053
7242.527573168064,0.044472255,0.2862691
7242.889950241594,0.044472255,0.299506
7243.25234544653,-0.0133957965,0.21857536
7243.614758783762,0.09877427,0.24528608
7243.977190254213,0.09877427,0.15960743
7244.3396398587765,0.0016595301,0.19122684
7244.702107598373,-0.01463655,0.16058713
7245.064593473895,0.0016595301,0.20921408
7245.427097486258,-0.054279435,0.20411985
7245.789619636378,-0.054279435,0.29129812
7246.1521599251455,-0.111553,0.3596453
7246.514718353485,-0.054279435,0.41965088
7246.877294922287,-0.054279435,0.37993264
7247.239889632475,0.28936473,0.26006338
7247.602502484942,0.45123503,0.2569027
7247.965133480612,0.54289776,0.20135073
7248.327782620376,0.94578046,0.24960534
7248.69044990515,1.5795314,0.18916768
7249.053135335848,1.8374914,0.17152575
7249.415838913365,1.8374914,0.16353922
7249.778560638623,1.8374914,0.20080444
7250.141300512515,1.5854405,0.15541388
